Filename,Total_TXOP,TXOP_retries,Total_MSDU,Total_MPDU,Total_retry,Total_retry_rate,TXOP_retry_rate,Avg_Backoff,Avg_TXOP,MSDU_per_TXOP,AMPDU_per_TXOP,Most_MSDU_per_TXOP,Most_AMPDU_per_TXOP,House_num,House_type,Location,Distance,Protocol,Traffic,Device,Datarate_avg(Mbps),#DR_R0,#DR_R1,DR_std,Total_data(bytes),R0_Max_MCS,R1_Max_MCS,#frames,sgi,lgi,Throughput_sniffer(Mbps),RSSI_avg(dBm),RSSI_min(dBm),RSSI_max(dBm),RSSI_std,#walls,Captured_datagram,Missed_datagram,#retry0,#retry1,#u_retry1,Transfer(Mbytes),Bitrate(Mbits/sec),Jitter,Total_datagrams,Lost_datagrams,Throughput(iperf),Retry_perc(iperf),Missed_perc(iperf),Ref_RSSI_avg(dBm),Ref_RSSI_min(dBm),Ref_RSSI_std,Ref_RSSI_max(dBm),Ref_#RSSI,#beacons_others,#Int_Devices,Mgnt_overheads,Ctrl Overheads,data0,data1,Unrelated,Other_BSS,Idle,Total_time,Missing_MSDU
mac_5ghz_clean_esb301b_l1_udp_ul_samsung_100M,39843,368,51417,39873,500,0.972441021452049,0.923625229023919,100.552393143087,210.488579890568,1.29049017393269,1.00075295534975,1,1,esb301b,Empty,l1,1745.800103,udp,ul,samsung,86.6667,1,1,0,118841520,8,8,77980,77980,0,31.691072,-52.6,-52,-53,0.49827287912244,0,77980,43,77191,789,714,103,28.8,0.203ms,77245,0,27.4666666666667,1.01109772663198,0.0556360625194079,-56.0373779347494,-56,0.199965226462399,-57,2,873,3,184056,6869695,8381829,87052,3084,26751,4447552,20000019,1837
mac_5ghz_clean_esb301b_l2_udp_ul_samsung_100M,3874,364,67242,3905,3290,4.89277534874037,9.39597315436242,114.264326277749,4737.33737738771,17.3572534847703,1.00800206504904,19,1,esb301b,Empty,l2,1627.19206,udp,ul,samsung,86.6667,1,2,0,304942614,8,8,102122,102119,3,81.3180304,-58.7333333333333,-58,-59,0.449776445108804,0,203796,929,193586,10210,10116,259,72.5,0.426ms,194338,70,69.0666666666667,4.99320220268195,0.475929445636972,-63,-63,0,-63,1,0,0,181164,655563,17586767,920822,2376,3951,649620,20000263,11641
mac_5ghz_clean_h10a_l1_udp_ul_samsung_100M,3882,207,67374,3896,712,1.05678748478642,5.3323029366306,111.180319422978,4736.05667181865,17.355486862442,1.00360638845956,19,1,h10a,Empty,l1,,udp,ul,samsung,86.6667,1,1,1.42109256522521E-14,305644429,8,8,102356,102356,0,81.5051810666667,-56.2,-56,-57,0.406838102172486,3,204300,930,201967,2333,2317,270,75.6,0.162ms,202608,66,72,1.13874313605857,0.457065345600377,-68,-68,0,-68,1,0,0,180792,661747,18343435,205645,2376,0,606235,20000230,2620
mac_5ghz_clean_h10a_l2_udp_ul_samsung_100M,3954,389,55984,3994,1130,2.0184338382395,9.83813859382903,116.260242792109,4629.65832068791,14.1588265048053,1.01011633788569,16,1,h10a,Empty,l2,,udp,ul,samsung,72.2223765637033,2,3,0.0505012317843787,254363901,7,7,85176,85164,12,67.8303736,-65.2,-65,-66,0.406838102172486,2,170001,770,166479,3522,3432,223,62.3,0.432ms,166930,0,59.4666666666667,2.06627085631145,0.459153249850924,-68,-68,0,-68,1,0,0,181164,666590,18068754,408059,1700,0,673868,20000135,3032
mac_5ghz_clean_h10b_l2_udp_ul_samsung_100M,14797,214,31195,14828,505,1.6188491745472,1.44623910252078,443.555923498006,671.975873487869,2.10819760762317,1.00209501926066,1,1,h10b,Empty,l2,490.805460442322,udp,ul,samsung,39.007714455065,4,3,0.291770654576344,64613722,4,4,41368,29,41339,17.2303258666667,-70.8,-70,-71,0.406838102172486,2,42387,168,41693,694,673,55.8,15.6,0.251ms,41873,79,14.88,1.63340237243457,0.400362232496068,-69.2573358369795,-68,0.455574693390036,-70,3,0,0,181536,2515638,10374029,180162,2376,0,6746570,20000311,111
mac_5ghz_clean_h10b_l3_udp_ul_samsung_100M,21998,2704,42398,22038,4406,10.3919996226237,12.292026547868,250.766296936085,440.536436786835,1.9273570324575,1.00181834712247,1,1,h10b,Empty,l3,407.443247581795,udp,ul,samsung,55.889187484281,6,6,4.44015434405199,84018700,5,5,53751,42527,11224,22.4049866666667,-69,-69,-69,0,2,55183,122,49663,5520,4928,66.3,18.6,1.059ms,49768,76,17.68,9.9978265594436,0.24491106917734,-64.0061138851006,-64,0.0824770642555624,-65,2,0,0,181536,3650189,9275109,1111257,2716,0,5778702,19999509,6126
mac_5ghz_clean_h8b_l2_udp_ul_samsung_100M,18627,1852,18790,18632,1864,9.92017030335285,9.94255650399957,694.384066140549,171.940623825629,1.00875073817577,1.0002684275514,1,1,h8b,Empty,l2,139.713993572584,udp,ul,samsung,86.2663597560976,4,3,2.69466028912425,43843968,8,8,28770,28505,265,11.6917248,-61.6,-61,-63,0.813676204344973,0,28761,40,25750,3011,2653,34.4,9.62,0.503ms,25768,0,9.17333333333333,10.4624900100768,0.154990700557967,-71.0355321346497,-71,0.195192188066134,-72,2,0,0,181536,3048681,2931445,318087,2040,0,13518065,19999854,2991
mac_5ghz_clean_h8b_l3_udp_ul_samsung_100M,31370,40,50497,31380,54,0.106937045765095,0.127510360216768,130.465763468282,253.834550033473,1.60972266496653,1.00031877590054,1,1,h8b,Empty,l3,345.175317773447,udp,ul,samsung,86.6667,1,1,0,118015236,8,8,77439,77439,0,31.4707296,-53.3,-53,-54,0.466091599699399,1,77427,64,77345,82,82,103,28.9,0.363ms,77437,0,27.4666666666667,0.10578051832454,0.0825795796183275,-44,-44,0,-44,1,0,0,181536,6269604,8110723,8714,1700,0,5427569,19999846,1638
mac_5ghz_clean_h8b_l4_udp_ul_samsung_100M,4060,1228,47203,4299,7495,15.8782280787238,30.2463054187192,128.657389162562,4488.25,11.626354679803,1.05886699507389,14,1,h8b,Empty,l4,205.854317418897,udp,ul,samsung,60.5535643343262,5,8,5.24620588220359,213957208,6,6,71718,51928,19790,57.0552554666667,-65,-65,-65,0,1,143004,434,118736,24268,17929,159,44.3,0.257ms,118918,126,42.4,16.9635118132252,0.364014560582423,-60.035580941882,-60,0.19532032420192,-61,2,0,0,181164,671117,15483917,2900722,1700,0,761461,20000081,5578
mac_5ghz_clean_h8b_l5_udp_ul_samsung_100M,3788,1266,41004,4045,8223,20.0541410594088,33.4213305174234,182.604276663147,4396.85823653643,10.8247096092925,1.06784582893347,12,1,h8b,Empty,l5,143.66976021418,udp,ul,samsung,56.757132740197,5,6,4.50137524966748,189515692,5,6,63494,36825,26669,50.5375178666667,-69.6,-69,-70,0.49827287912244,3,126665,342,101597,25068,18391,139,38.8,0.327ms,104003,14,37.0666666666667,19.4239754527069,0.327802858210886,-68.0096856422901,-67,0.188097931162054,-69,3,0,0,186840,628951,13393598,3422273,9876,0,2358740,20000278,12255
mac_5ghz_clean_h8b_l6_udp_ul_samsung_100M,4001,920,54111,4155,5916,10.933081998115,22.9942514371407,124.263434141465,4552.97975506123,13.5243689077731,1.03849037740565,16,1,h8b,Empty,l6,404.783892960182,udp,ul,samsung,70.5201462019893,4,5,4.14723489042235,246877094,7,7,82712,73360,9352,65.8338917333333,-61.6666666666667,-61,-62,0.479463301485384,3,165008,766,146231,18777,16389,196,54.8,0.236ms,146875,18,52.2666666666667,11.3364405858701,0.518889332963021,-60,-60,0,-60,1,0,0,181536,658533,16360240,2030224,1700,0,767849,20000082,11348
mac_5ghz_clean_h9a_l1_udp_ul_samsung_100M,3841,70,67212,3843,125,0.185978694280783,1.82244207237699,111.831554282739,4775.33776041667,17.4985680812288,1.00052069773496,19,1,h9a,Empty,l1,220.410979762806,udp,ul,samsung,86.6667,1,1,0,305402193,8,8,102356,102356,0,81.4405848,-54,-54,-54,0,2,204135,1010,203660,475,475,273,76.3,0.351ms,204510,18,72.8,0.231744622305054,0.491479401660324,-47.0688771612386,-47,0.265982542124146,-48,2,0,0,181536,660783,18445063,56337,3052,0,653465,20000236,2263
mac_5ghz_clean_h9a_l2_udp_ul_samsung_100M,3863,167,66821,3875,423,0.633034525074453,4.32306497540771,112.811804297178,4721.28811804297,17.2976960911209,1.00310639399431,19,1,h9a,Empty,l2,204.120062708201,udp,ul,samsung,86.6667,1,1,1.4210925371504E-14,303592965,8,8,101719,101719,0,80.958124,-59.5333333333333,-59,-60,0.507416263404925,3,202918,2074,201542,1376,1370,272,75.9,0.225ms,203516,136,72.5333333333333,0.672019379163492,1.00947170656205,-54.9785462698604,-54,0.137060405054106,-55,2,0,0,180792,660973,18270571,131042,2716,0,754003,20000097,913
mac_5ghz_clean_h9a_l3_udp_ul_samsung_100M,3861,85,67342,3873,175,0.25986754180155,2.2015022015022,110.009065009065,4761.21445221445,17.4415954415954,1.003108003108,19,1,h9a,Empty,l3,61.6198020120156,udp,ul,samsung,86.6667,1,1,0,305857013,8,8,102420,102420,0,81.5618701333333,-57.8,-57,-58,0.406838102172486,3,204432,972,203984,448,448,273,76.4,0.229ms,204763,0,72.8,0.218311883865875,0.472452426665371,-57,-57,0,-57,1,0,0,181536,659974,18493602,50077,2712,0,612441,20000342,3897
mac_5ghz_clean_h9a_l4_udp_ul_samsung_100M,8634,723,20343,8649,1133,5.56948336036966,8.37387074357192,417.364720870975,1634.39390780635,2.35615010423905,1.00173731758165,1,1,h9a,Empty,l4,187.387299462904,udp,ul,samsung,28.8889,1,2,7.10555818731824E-15,66529728,3,3,29852,29852,0,17.7412608,-80.2,-80,-81,0.406838102172486,3,44178,220,41583,2595,2420,56.1,15.7,0.172ms,42056,75,14.96,5.82151830581479,0.521314660790029,x,x,x,x,x,x,x,187212,1476077,13481829,996547,9904,0,3848145,19999714,2887
mac_5ghz_clean_h9a_l5_udp_ul_samsung_100M,40456,75,50834,40474,82,0.161309359877248,0.185386592841606,101.00810757366,205.72194482895,1.25652560806802,1.00044492782282,1,1,h9a,Empty,l5,190.685605120051,udp,ul,samsung,86.6667,1,1,0,117343036,8,8,76990,76990,0,31.2914762666667,-53.6,-53,-55,0.813676204344973,1,76997,66,76895,102,102,103,28.7,0.197ms,76967,0,27.4666666666667,0.132348934072065,0.0856775667571041,-53,-53,0,-53,1,0,0,181536,6904933,8413140,13209,2544,0,4484514,19999876,2046
mac_5ghz_clean_h10b_l5_udp_ul_samsung_100M,3549,484,10223,3558,1101,10.7698327301184,13.6376444068752,289.730064806988,4553.75767821922,2.88052972668357,1.00253592561285,3,1,h10b,Empty,l5,295.656895742345,udp,ul,samsung,14.7430286249174,4,5,1.53549115800562,47991393,1,1,16115,15476,639,12.7977048,-81.2333333333333,-81,-82,0.430183067152076,3,32065,182,28924,3141,2665,39.5,11,1.215ms,29584,0,10.5333333333333,9.59816653934301,0.61143586642478,-82.6779392594821,-81,0.614869411515775,-84,4,0,0,186576,697440,14544347,1785255,9264,59,2777934,20000875,3444
mac_5ghz_clean_h11b_l1_udp_ul_samsung_100M,3929,647,67135,3972,3113,4.63692559767632,16.4672944769662,118.683889030288,4660.36014252991,17.0870450496309,1.01094426062611,19,1,h11b,Empty,l1,155.621335298217,udp,ul,samsung,86.6667,1,1,0,304616944,8,8,102070,102070,0,81.2311850666667,-67.1333333333333,-67,-68,0.34574590364176,1,203568,772,193864,9704,9332,259,72.5,0.261ms,194323,70,69.0666666666667,4.75786562853935,0.395846686322266,-60.1592912045289,-60,0.380315059198961,-61,2,16,1,180792,663874,17585318,891575,2525,700,675288,20000072,7318
mac_5ghz_clean_h11b_l2_udp_ul_samsung_100M,3924,1114,9805,3926,2220,22.6415094339623,28.3893985728848,362.411569826707,4216.2261024726,2.49872579001019,1.00050968399592,3,1,h11b,Empty,l2,296.096268129134,udp,ul,samsung,14.0887780330882,6,7,1.48328289055534,44653086,1,1,15001,10738,4263,11.9074896,-85.8,-85,-86,0.406838102172486,3,29800,70,22408,7392,5607,30,8.4,2.066ms,22493,0,8,24.7348167977246,0.310242432300669,-87.3337457986377,-85,0.902316950985396,-90,6,293,1,184950,835396,12823898,3890115,9688,4860,2252352,20001259,138
mac_5ghz_clean_h11b_l3_udp_ul_samsung_100M,4000,1046,58221,4351,8283,14.2268253722884,26.15,130.192,4564.43475,14.55525,1.08775,16,1,h11b,Empty,l3,55.0272659687904,udp,ul,samsung,73.5419131336877,4,4,7.67597339859733,262665577,7,8,87971,63892,24079,70.0441538666667,-61,-61,-61,0,2,175537,730,152484,23053,16077,204,57,0.205ms,152900,148,54.4,13.112823867353,0.475625806283473,-63,-63,0,-63,1,0,0,181536,681187,15979880,2424932,2222,88,730377,20000222,22843
mac_5ghz_clean_h11b_l4_udp_ul_samsung_100M,3558,438,30525,3582,2098,6.87305487305487,12.3102866779089,201.736087689713,4669.46008993817,8.57925801011804,1.00674536256324,9,1,h11b,Empty,l4,155.621335298217,udp,ul,samsung,43.3333,1,2,0,143685600,4,4,48155,48155,0,38.31616,-79.6,-79,-80,0.49827287912244,3,96036,380,89587,6449,6085,122,34.2,0.776ms,91713,0,32.5333333333333,6.56975204254192,0.41262636682484,-79.6875657135984,-78,0.63496067962648,-81,4,559,2,185964,615259,15464038,1313498,10456,44,2411073,20000332,4299
mac_5ghz_clean_h12_l1_udp_ul_samsung_100M,3845,34,67142,3854,149,0.221917726609276,0.884265279583875,113.790637191157,4767.12691807542,17.4621586475943,1.00234070221066,19,1,h12,Empty,l1,268.739651,udp,ul,samsung,86.6667,1,1,1.42109247275173E-14,304832661,8,8,102103,102103,0,81.2887096,-52,-52,-52,0,2,203722,956,202804,918,918,272,76.1,0.282ms,203760,0,72.5333333333333,0.448509365930877,0.466988413216358,-53,-53,0,-53,1,0,0,181164,662137,18416290,79495,2380,0,658594,20000060,556
mac_5ghz_clean_h12_l2_udp_ul_samsung_100M,3888,467,33262,3909,2097,6.30449161204979,12.011316872428,152.584362139918,4667.92335390946,8.55504115226337,1.0054012345679,9,1,h12,Empty,l2,736.3762625,udp,ul,samsung,43.2977613546433,3,5,0.722048649056918,151862579,4,4,50894,50654,240,40.4966877333333,-75.4,-75,-76,0.49827287912244,2,101500,358,95442,6058,5722,128,35.8,0.536ms,95765,0,34.1333333333333,5.94953988784459,0.37243947858473,-72.3058190237583,-72,0.470751263127514,-73,2,0,0,188220,666708,17082458,1239945,11156,0,811856,20000343,6115
mac_5ghz_clean_h12_l3_udp_ul_samsung_100M,3985,698,55572,4070,4302,7.74130857266249,17.5156838143036,122.968883312422,4597.79899623588,13.9452948557089,1.02132998745295,16,1,h12,Empty,l3,1172.829485,udp,ul,samsung,71.4340277679375,5,6,2.72812067294471,251882684,7,7,84335,80199,4136,67.1687157333333,-59.7333333333333,-59,-61,0.784915252764901,3,168352,776,153872,14480,12004,206,57.6,0.180ms,154230,0,54.9333333333333,8.58277517633809,0.500625782227785,-67.2130405988348,-66,0.468778055083533,-68,3,0,0,181164,658631,17029288,1474459,1868,0,654552,19999962,8496
mac_5ghz_clean_h13b_l1_udp_ul_samsung_100M,38736,270,49891,38748,305,0.611332705297549,0.697026022304833,105.281237092111,210.218123144443,1.28797501032631,1.00030978934325,1,1,h13b,Empty,l1,246.416314394969,udp,ul,samsung,86.6667,1,1,1.42109717246397E-14,96447064,8,8,61426,61426,0,25.7192170666667,-54.2666666666667,-53,-55,0.86834497091061,2,63356,177,62893,463,458,84.2,23.6,0.405ms,63166,73,22.4533333333333,0.728491409150985,0.279753437648174,-52.9953938419861,-52,0.0639308034572365,-53,2,0,0,181536,6652937,8571200,69229,2040,0,4523153,20000095,1982
mac_5ghz_clean_h13b_l2_udp_ul_samsung_100M,3865,79,44823,3886,187,0.417196528567923,2.04398447606727,112.50659767141,4724.10168175938,11.5971539456662,1.00543337645537,13,1,h13b,Empty,l2,422.461832595561,udp,ul,samsung,86.6667,1,1,0,301591849,8,8,68177,68177,0,80.4244930666667,-53.1,-52,-55,0.844862771962569,1,203573,1331,202268,1305,1305,273,76.2,0.109ms,204127,0,72.8,0.635246699637836,0.647820965842167,-47.9434525670161,-47,0.219361536139047,-48,2,0,0,181164,658156,18337534,105899,1700,0,715557,20000010,3145
mac_5ghz_clean_h10b_l4_udp_ul_samsung_100M,3634,1491,30284,3672,6216,20.5256901334038,41.0291689598239,196.18629609246,4574.92597688498,8.33351678591084,1.010456796918,9,1,h10b,Empty,l4,497.824266182355,udp,ul,samsung,42.2893616300746,4,6,3.87277922205351,139668646,4,4,46792,45286,1506,37.2449722666667,-76.2,-76,-77,0.406838102172486,3,93348,232,72105,21243,16625,98.8,27.6,1.286ms,74007,0,26.3466666666667,22.3023622047244,0.31250420937782,-74.0098538274122,-74,0.104464781922459,-75,2,1,1,187212,608920,13198842,3593041,11284,0,2401437,20000736,8714
mac_5ghz_clean_h13_l1_udp_ul_samsung_100M,3879,173,66374,3899,524,0.78946575466297,4.45991234854344,111.591131734983,4669.64630059294,17.1111111111111,1.005155968033,19,1,h13,Empty,l1,528.5347671,udp,ul,samsung,86.6667,1,1,1.42109262579336E-14,302293593,8,8,101218,101218,0,80.6116248,-53.9666666666667,-53,-55,0.889917986664224,1,202059,2612,199831,2228,2182,270,75.6,0.186ms,202478,19,72,1.08849120852814,1.27370520453892,-56,-56,0,-56,1,0,0,181164,663011,18111972,159606,2040,0,882382,20000175,7914
mac_5ghz_clean_h14_l2_udp_ul_samsung_100M,40040,176,50774,40053,195,0.384054831212825,0.43956043956044,101.689335664336,207.282000049951,1.26808191808192,1.00032467532468,1,1,h14,Empty,l2,366.7424164,udp,ul,samsung,86.6667,1,1,0,105386320,8,8,66619,66619,0,28.1030186666667,-51,-51,-51,0,1,69252,200,68984,268,268,92.3,25.8,0.394ms,69184,75,24.6133333333333,0.386295169868977,0.2885628129103,-50,-50,0,-50,1,292,1,181536,6807905,8394297,32638,15023,92520,4476180,20000099,2836
mac_5ghz_clean_h8b_l1_udp_ul_samsung_100M,3942,432,55957,3976,2070,3.69926908161624,10.958904109589,114.607052257737,4642.92922374429,14.1950786402841,1.00862506341958,16,1,h8b,Empty,l1,396.561470644842,udp,ul,samsung,72.1992994254405,2,3,0.406042096818891,254385833,7,7,85204,84934,270,67.8362221333333,-65.3666666666667,-65,-66,0.490132517853561,1,170037,794,163323,6714,6450,219,61.2,0.258ms,164018,0,58.4,3.93247897289319,0.481761036817707,-62,-62,0,-62,1,0,0,181296,658924,17752289,721351,1528,0,684710,20000098,7598
mac_5ghz_clean_h13_l2_udp_ul_samsung_100M,38554,3956,55046,38570,4476,8.1313810267776,10.2609327177465,106.433444000623,229.067258060333,1.42776365617057,1.00041500233439,1,1,h13,Empty,l2,872.831026,udp,ul,samsung,86.6667,1,1,0,113800332,8,8,72762,72762,0,30.3467552,-60.1333333333333,-59,-61,0.730296743340221,2,74745,154,68500,6245,5833,91.7,25.6,0.265ms,68742,73,24.4533333333333,8.33622553861762,0.223762405009953,-58,-58,0,-58,1,0,0,181536,6373608,8203540,752230,2716,0,4486398,20000028,7057
mac_5ghz_clean_h13_l3_udp_ul_samsung_100M,3703,1173,31238,3761,5074,16.2430373263333,31.6770186335404,161.92438563327,4591.00918174453,8.43586281393465,1.01566297596543,9,1,h13,Empty,l3,864.5229899,udp,ul,samsung,43.292893694119,4,5,0.913622393692324,144152433,4,4,48321,48198,123,38.4406488,-76.5666666666667,-76,-77,0.504006932993731,3,96288,984,79814,16474,14263,110,30.7,0.605ms,82186,0,29.3333333333333,16.6977498479627,1.18311891306962,-66,-66,0,-66,1,0,0,187212,624423,14214497,2946077,11092,0,2017028,20000329,3343
mac_5ghz_clean_h13_l4_udp_ul_samsung_100M,4167,374,19175,4196,1084,5.65319426336376,8.9752819774418,148.672186225102,4146.39620830334,4.60163186945044,1.00695944324454,5,1,h13,Empty,l4,921.0803439,udp,ul,samsung,26.0316952275208,4,3,0.678039461527087,88424282,3,3,29592,81,29511,23.5798085333333,-78,-78,-78,0,3,59074,334,55480,3594,3419,75.2,21,0.855ms,56304,0,20.0533333333333,6.00020034057898,0.589710088633073,-74.3590194994505,-74,0.48711062891255,-75,2,0,0,187212,714486,16352788,1098675,10924,0,1636019,20000104,1823
mac_5ghz_clean_h13_l5_udp_ul_samsung_100M,3926,1220,14057,3951,3007,21.3914775556662,31.0748853795211,245.804381049414,4088.96459500764,3.58048904737646,1.00636780438105,4,1,h13,Empty,l5,1222.770624,udp,ul,samsung,19.5455639521047,5,7,3.39473597196538,63353060,2,2,21235,18438,2797,16.8941493333333,-82.6666666666667,-82,-83,0.479463301485384,3,42332,106,32853,9479,7265,44.9,12.5,2.517ms,33603,0,11.9733333333333,22.0022283088065,0.314456079978641,-80.2675628804178,-79,0.50533510035309,-82,4,0,0,187212,745907,12699687,3515896,10732,532,2840629,20000595,2496
mac_5ghz_clean_h14b_l1_udp_ul_samsung_100M,16295,566,16841,16307,656,3.89525562615047,3.4734581159865,502.452715556919,453.740779380178,1.03350721080086,1.0007364222154,1,1,h14b,Empty,l1,582.343541219442,udp,ul,samsung,29.2032962138824,4,5,2.61937643816358,40904418,3,3,26047,24433,1614,10.9078448,-76.0666666666667,-76,-77,0.253708131702462,3,26869,38,25585,1284,1068,34.4,9.63,0.203ms,25785,0,9.17333333333333,4.74343344785548,0.147155636448128,-70.0024411808523,-70,0.0522350721464213,-71,2,0,0,189096,2783128,7468365,283287,12084,16741,9247705,20000406,3219
mac_5ghz_clean_h14b_l2_udp_ul_samsung_100M,7116,1096,27415,7143,3593,13.1059638883823,15.4019111860596,317.355958403598,2215.02276559865,3.85258572231591,1.00379426644182,1,1,h14b,Empty,l2,448.829589042434,udp,ul,samsung,34.0674928836483,4,7,7.17125415802021,81405540,3,4,36809,31464,5345,21.708144,-79.8,-79,-80,0.406838102172486,3,54046,301,47142,6904,5177,63.8,17.8,0.422ms,47823,67,17.0133333333333,12.6308086351994,0.626339555111638,-75.8537947960526,-75,0.33897570887229,-76,2,26,1,187212,1201056,14203314,1856926,10920,2348,2538631,20000407,6516
mac_5ghz_clean_h14b_l3_udp_ul_samsung_100M,22768,5218,86304,22826,12910,14.9587504634779,22.9181307097681,108.863097329585,557.855009443493,3.79058327477161,1.00254743499649,1,1,h14b,Empty,l3,283.351371974797,udp,ul,samsung,85.5469670892019,4,4,4.21270620611822,185272928,8,8,118956,114938,4018,49.4061141333333,-61.6,-61,-62,0.49827287912244,1,121669,160,104112,17557,15000,139,38.9,0.389ms,104347,86,37.0666666666667,14.4124841977376,0.153225883682401,-63.0949903508352,-63,0.307009478244457,-64,2,0,0,181536,3736695,11367571,2070594,2040,0,2641552,19999988,7349
mac_5ghz_clean_h14b_l4_udp_ul_samsung_100M,3845,1019,21927,3852,1854,8.45532904638117,26.5019505851756,169.858517555267,4639.11495448635,5.70273081924577,1.00182054616385,6,1,h14b,Empty,l4,473.688716352839,udp,ul,samsung,28.7885407689972,4,5,0.656258801491323,95466040,3,3,31981,30744,1237,25.4576106666667,-80,-80,-80,0,2,63803,328,57154,6649,6145,78,21.8,0.930ms,58458,0,20.8,10.2124195555009,0.557955975912632,-81.9038558364418,-81,0.451721995280875,-83,3,0,0,187212,658644,16406164,1605712,10584,0,1131865,20000181,1468
mac_5ghz_clean_h14b_l5_udp_ul_samsung_100M,4107,651,34802,4232,4291,12.3297511637262,15.8509861212564,144.891891891892,4415.65522279036,8.47382517652788,1.03043584124665,9,1,h14b,Empty,l5,692.665142763803,udp,ul,samsung,43.9256891787308,6,8,4.20701032448462,157667828,4,5,52843,45318,7525,42.0447541333333,-69.4,-69,-70,0.49827287912244,2,105362,382,94294,11068,6896,126,35.3,0.298ms,94448,7,33.6,10.4901003705845,0.402855847210065,-59,-59,0,-59,1,0,0,181164,671127,16286324,2025970,1696,0,834117,20000398,14339
mac_5ghz_clean_h14_l1_udp_ul_samsung_100M,3874,86,44881,3887,134,0.298567322474989,2.21992772328343,110.789364997419,4721.67294785751,11.5851832731027,1.00335570469799,13,1,h14,Empty,l1,343.7862708,udp,ul,samsung,86.6667,1,1,0,302619597,8,8,68363,68363,0,80.6985592,-39,-39,-39,0,0,204268,1353,203579,689,689,273,76.5,0.143ms,204825,0,72.8,0.335256965462207,0.656229083607368,-35.0000000000005,-35,0,-35,1,287,1,180792,657783,18419785,68430,11816,5348,656233,20000187,3462
mac_5ghz_clean_h14_l3_udp_ul_samsung_100M,40281,71,50522,40283,85,0.168243537468825,0.176261761128075,101.680991037958,205.580039721946,1.25423897122713,1.00004965120032,1,1,h14,Empty,l3,430.7261311,udp,ul,samsung,86.6667,1,1,0,110764618,8,8,70188,70188,0,29.5372314666667,-51.9,-51,-53,0.547722557505166,1,72767,172,72605,162,162,97.1,27.2,0.240ms,72814,76,25.8933333333333,0.222222222222222,0.235907282951584,-47,-47,0,-47,1,226,1,181536,6867641,8423102,15084,3200,0,4509516,20000079,2743
